no;y;i_var;g_var;treatment;group
1101;3.26284533;1.685356621;0.549997351;0;37
1102;1.825228072;-0.139826104;0.549997351;0;37
1103;2.84864257;0.121138749;0.549997351;0;37
1104;1.310786112;-0.105679176;0.549997351;0;37
1105;4.771930965;0.846304891;0.549997351;0;37
1106;-0.1728439;-0.768449024;0.549997351;0;37
1107;2.343937036;0.201462405;0.549997351;0;37
1108;3.334775547;0.574569598;0.549997351;0;37
1109;-0.94412618;-1.245239888;0.549997351;0;37
1110;0.324629862;0.227718808;0.549997351;0;37
1111;-0.937648433;-0.593802062;-0.402731975;0;38
1112;0.604657963;1.428810786;-0.402731975;0;38
1113;1.544699444;0.704898069;-0.402731975;0;38
1114;-0.454752761;-1.725133909;-0.402731975;0;38
1115;0.461200694;0.919284782;-0.402731975;0;38
1116;0.539348108;0.217740927;-0.402731975;0;38
1117;-0.87807648;-0.561324762;-0.402731975;0;38
1118;-0.728070205;-0.355585628;-0.402731975;0;38
1119;-1.430774635;-1.272142167;-0.402731975;0;38
1120;0.3201909;0.386196852;-0.402731975;0;38
1121;-1.277801077;-1.638523138;-0.402731975;0;38
1122;-0.228622931;-0.140262777;-0.402731975;0;38
1123;2.264176102;0.455175608;-0.402731975;0;38
1124;-0.612052896;0.083383362;-0.402731975;0;38
1125;1.221928245;0.859173322;-0.402731975;0;38
1126;0.565562766;0.050548105;-0.402731975;0;38
1127;3.660681987;2.308944104;-0.402731975;0;38
1128;-0.657733016;-0.859463175;-0.402731975;0;38
1129;1.14076202;1.539116169;-0.402731975;0;38
1130;-0.615066272;-1.614466177;-0.402731975;0;38
1131;-0.788368643;-1.077316458;-0.402731975;0;38
1132;0.911297379;-0.901360547;-0.402731975;0;38
1133;-2.19754341;-1.521112361;-0.402731975;0;38
1134;2.246172336;1.484693845;-0.402731975;0;38
1135;0.980824223;1.03370332;-0.402731975;0;38
1136;3.800778856;1.371266498;-0.402731975;0;38
1137;-1.303256682;-0.608921441;-0.402731975;0;38
1138;1.618719877;0.085597093;-0.402731975;0;38
1139;2.731669226;1.118507491;-0.402731975;0;38
1140;0.707745749;1.060529788;-0.402731975;0;38
1141;1.215648994;0.560136774;-0.19159377;1;39
1142;2.678753522;0.158147541;-0.19159377;1;39
1143;0.793643361;-1.164173222;-0.19159377;1;39
1144;1.372443086;0.309686196;-0.19159377;1;39
1145;2.561909034;-0.178493815;-0.19159377;1;39
1146;2.042563168;-0.654524572;-0.19159377;1;39
1147;3.477478073;1.576157264;-0.19159377;1;39
1148;1.284017533;-0.701403737;-0.19159377;1;39
1149;1.607435066;0.242876389;-0.19159377;1;39
1150;3.289083244;0.516035756;-0.19159377;1;39
1151;4.754104959;1.051154762;-0.19159377;1;39
1152;3.209581199;0.367304396;-0.19159377;1;39
1153;3.198070652;1.973215315;-0.19159377;1;39
1154;3.821395624;0.445136748;-0.19159377;1;39
1155;1.373913682;-0.488480168;-0.19159377;1;39
1156;2.180909329;0.102511536;-0.19159377;1;39
1157;1.243839898;0.669129246;-0.19159377;1;39
1158;0.302879756;-2.190508808;-0.19159377;1;39
1159;1.594656747;-0.095564051;-0.19159377;1;39
1160;-1.115972994;0.041525709;-0.19159377;1;39
1161;2.251878963;-0.238600874;-0.19159377;1;39
1162;3.370779798;0.051368536;-0.19159377;1;39
1163;-0.334051247;-1.99180636;-0.19159377;1;39
1164;3.010841765;0.346236285;-0.19159377;1;39
1165;1.255938528;0.003029343;-0.19159377;1;39
1166;-0.78100215;-0.492428501;-0.19159377;1;39
1167;-2.188366389;-2.864418723;-0.19159377;1;39
1168;1.610171036;-0.411212737;-0.19159377;1;39
1169;0.56710039;0.118208538;-0.19159377;1;39
1170;2.331689791;-0.071160768;-0.19159377;1;39
1171;0.577893499;-0.608697429;-1.19452788;1;40
1172;2.286247442;0.321645288;-1.19452788;1;40
1173;-1.598514984;-0.910489532;-1.19452788;1;40
1174;2.903631242;0.699281047;-1.19452788;1;40
1175;1.097755965;0.825732375;-1.19452788;1;40
1176;-0.517472397;0.957543412;-1.19452788;1;40
1177;1.613990701;0.79884627;-1.19452788;1;40
1178;1.140548616;-0.35212721;-1.19452788;1;40
1179;2.357913053;-0.024946828;-1.19452788;1;40
1180;1.608897632;1.245073372;-1.19452788;1;40
1181;2.163648955;0.610941959;-1.19452788;1;40
1182;1.787757751;0.346883033;-1.19452788;1;40
1183;2.069881339;1.279179711;-1.19452788;1;40
1184;2.83574741;-0.626845842;-1.19452788;1;40
1185;0.731059718;0.025263272;-1.19452788;1;40
1186;1.646829615;1.301509003;-1.19452788;1;40
1187;-0.309805482;-0.249789695;-1.19452788;1;40
1188;0.96176236;0.134998345;-1.19452788;1;40
1189;0.464561864;-0.146673231;-1.19452788;1;40
1190;0.917161787;1.233930594;-1.19452788;1;40
1191;-0.026158873;0.135425982;-1.19452788;1;40
1192;2.186421429;0.067240292;-1.19452788;1;40
1193;0.716606148;-0.681222109;-1.19452788;1;40
1194;-0.44764101;-0.41846294;-1.19452788;1;40
1195;-0.59486885;-1.569214209;-1.19452788;1;40
1196;0.933779662;0.409586541;-1.19452788;1;40
1197;1.241473307;0.847803193;-1.19452788;1;40
1198;-0.832636162;-1.33738431;-1.19452788;1;40
1199;0.707708718;0.401354729;-1.19452788;1;40
1200;1.760405384;0.328935897;-1.19452788;1;40
1201;0.481821459;0.195321;-0.053158819;1;41
1202;2.302473768;0.07146261;-0.053158819;1;41
1203;4.917139245;1.634933261;-0.053158819;1;41
1204;2.120370133;0.333007078;-0.053158819;1;41
1205;3.361673034;1.401812623;-0.053158819;1;41
1206;1.020455977;0.451017021;-0.053158819;1;41
1207;3.968479258;0.487323596;-0.053158819;1;41
1208;1.994196248;-0.539737455;-0.053158819;1;41
1209;3.579817836;2.690907416;-0.053158819;1;41
1210;2.800277869;-0.059816076;-0.053158819;1;41
1211;0.730131699;-0.497475868;-0.053158819;1;41
1212;3.856581852;0.38241715;-0.053158819;1;41
1213;4.045047893;0.409180178;-0.053158819;1;41
1214;4.029141252;0.723745923;-0.053158819;1;41
1215;2.397040815;-0.914924574;-0.053158819;1;41
1216;3.101229247;-0.137185092;-0.053158819;1;41
1217;3.54343418;1.574293278;-0.053158819;1;41
1218;-0.718833017;-0.482917703;-0.053158819;1;41
1219;0.709774918;-0.356190513;-0.053158819;1;41
1220;3.81825995;0.610222274;-0.053158819;1;41
1221;0.336433546;-0.606035147;-0.053158819;1;41
1222;2.290914879;1.134512003;-0.053158819;1;41
1223;4.233654847;0.422468289;-0.053158819;1;41
1224;1.145786959;0.089549711;-0.053158819;1;41
1225;1.199074274;-1.591713994;-0.053158819;1;41
1226;3.678648895;-0.347167014;-0.053158819;1;41
1227;4.440573433;2.034295984;-0.053158819;1;41
1228;2.854622831;-0.285905156;-0.053158819;1;41
1229;2.731432603;0.654378783;-0.053158819;1;41
1230;1.29533267;-0.924747617;-0.053158819;1;41
1231;3.775825676;-1.590703039;0.255196001;1;42
1232;1.228133319;0.70939847;0.255196001;1;42
1233;4.116552473;1.449326796;0.255196001;1;42
1234;-0.92478022;-1.544380309;0.255196001;1;42
1235;4.926031982;0.846069248;0.255196001;1;42
1236;2.537529215;0.330932471;0.255196001;1;42
1237;1.465154445;-0.366187311;0.255196001;1;42
1238;4.868091328;1.749284983;0.255196001;1;42
1239;3.720363277;-1.005144961;0.255196001;1;42
1240;-0.028396415;-0.117439299;0.255196001;1;42
1241;-0.490548373;0.668505547;0.255196001;1;42
1242;1.030470797;-1.082474021;0.255196001;1;42
1243;0.558427072;1.105967806;0.255196001;1;42
1244;3.117995037;-0.114153382;0.255196001;1;42
1245;3.295236292;1.229148304;0.255196001;1;42
1246;0.696381488;-0.023296816;0.255196001;1;42
1247;1.078200608;-0.735105467;0.255196001;1;42
1248;2.155607211;-1.340514833;0.255196001;1;42
1249;0.308458172;-1.373065892;0.255196001;1;42
1250;2.573026361;-0.149057094;0.255196001;1;42
1251;1.741498713;-2.006275959;0.255196001;1;42
1252;0.834952508;-1.559568537;0.255196001;1;42
1253;6.89335698;1.962701569;0.255196001;1;42
1254;2.511005064;-0.178318224;0.255196001;1;42
1255;2.85550857;1.357620673;0.255196001;1;42
1256;5.880321875;1.648992047;0.255196001;1;42
1257;2.823224361;0.119484571;0.255196001;1;42
1258;0.406148708;0.003620616;0.255196001;1;42
1259;1.838554276;0.196443446;0.255196001;1;42
1260;4.313376631;0.679739507;0.255196001;1;42
1261;2.788219132;0.801124845;1.705964007;0;43
1262;2.428586036;-2.01520058;1.705964007;0;43
1263;3.020835745;0.047395988;1.705964007;0;43
1264;2.768536411;0.613096607;1.705964007;0;43
1265;2.92757538;-0.170018481;1.705964007;0;43
1266;4.260959357;0.225759524;1.705964007;0;43
1267;2.796765201;0.892404141;1.705964007;0;43
1268;3.225665432;-0.147613099;1.705964007;0;43
1269;4.834835107;1.53718231;1.705964007;0;43
1270;3.282170345;0.452619355;1.705964007;0;43
1271;0.648032193;-1.595694253;1.705964007;0;43
1272;1.829873182;-0.187165292;1.705964007;0;43
1273;3.220077208;0.567634468;1.705964007;0;43
1274;2.295936622;0.162679117;1.705964007;0;43
1275;1.547737331;-1.371983013;1.705964007;0;43
1276;1.181814684;-1.883952512;1.705964007;0;43
1277;4.914874321;-0.068047008;1.705964007;0;43
1278;2.952979529;0.687306934;1.705964007;0;43
1279;1.678991929;-0.708000729;1.705964007;0;43
1280;2.9310291;0.377677269;1.705964007;0;43
1281;3.154832447;0.580757739;1.705964007;0;43
1282;4.126787318;0.974626092;1.705964007;0;43
1283;5.543185715;0.587452509;1.705964007;0;43
1284;3.133061306;0.245278779;1.705964007;0;43
1285;0.869096887;-1.566003704;1.705964007;0;43
1286;2.160762641;-0.508128148;1.705964007;0;43
1287;4.97061849;0.858278854;1.705964007;0;43
1288;2.891140513;0.451866719;1.705964007;0;43
1289;0.511864245;-0.897904237;1.705964007;0;43
1290;2.775969688;0.319011145;1.705964007;0;43
1291;1.48106011;-0.093964511;1.001513252;1;44
1292;3.894708925;1.264308325;1.001513252;1;44
1293;3.674543331;-0.034009365;1.001513252;1;44
1294;0.593033685;-0.38816903;1.001513252;1;44
1295;2.104273838;-0.260454832;1.001513252;1;44
1296;2.104057828;-0.877434514;1.001513252;1;44
1297;4.521948912;1.292751431;1.001513252;1;44
1298;4.783793409;0.165187854;1.001513252;1;44
1299;3.832690474;-0.603207076;1.001513252;1;44
1300;2.655911089;0.398603901;1.001513252;1;44
1301;3.650238577;0.858952125;1.001513252;1;44
1302;0.603023422;-0.421912469;1.001513252;1;44
1303;1.097536883;-0.305488889;1.001513252;1;44
1304;1.730708571;-0.059188015;1.001513252;1;44
1305;1.272656473;-2.001872188;1.001513252;1;44
1306;2.20907979;0.155436421;1.001513252;1;44
1307;4.17645316;0.042562228;1.001513252;1;44
1308;3.15498722;-0.262039199;1.001513252;1;44
1309;3.616839667;-1.021193258;1.001513252;1;44
1310;5.392659707;1.065357103;1.001513252;1;44
1311;2.666181233;-0.457590838;1.001513252;1;44
1312;2.774914406;0.135303913;1.001513252;1;44
1313;3.301533578;2.112787596;1.001513252;1;44
1314;3.044488048;-0.591833695;1.001513252;1;44
1315;2.17708027;-0.668737894;1.001513252;1;44
1316;3.546526446;0.153878741;1.001513252;1;44
1317;2.457184767;-0.285391612;1.001513252;1;44
1318;4.328021235;-0.492696439;1.001513252;1;44
1319;4.240792228;0.409771539;1.001513252;1;44
1320;4.018294297;0.229356451;1.001513252;1;44
1321;-1.425435625;-1.074625633;-0.495583443;0;45
1322;-1.155394574;-1.380750854;-0.495583443;0;45
1323;0.360277423;0.598233241;-0.495583443;0;45
1324;0.442440752;-0.839468642;-0.495583443;0;45
1325;-0.740248856;-0.95542506;-0.495583443;0;45
1326;2.406880618;1.236218071;-0.495583443;0;45
1327;-1.34606243;0.075984152;-0.495583443;0;45
1328;0.14159267;-0.539572908;-0.495583443;0;45
1329;0.18326996;0.773538119;-0.495583443;0;45
1330;1.948114772;1.304300524;-0.495583443;0;45
1331;2.197392173;0.985109974;-0.495583443;0;45
1332;-1.068051001;-1.011721511;-0.495583443;0;45
1333;-0.106799528;-0.606029026;-0.495583443;0;45
1334;-0.438590561;0.316726056;-0.495583443;0;45
1335;-1.559715062;-1.364691109;-0.495583443;0;45
1336;-1.753806947;-0.38196628;-0.495583443;0;45
1337;0.337154966;-0.014292741;-0.495583443;0;45
1338;0.104176163;-0.065418132;-0.495583443;0;45
1339;1.714499684;0.223432419;-0.495583443;0;45
1340;1.143543446;0.183182167;-0.495583443;0;45
1341;1.375842255;0.890661242;-0.495583443;0;45
1342;0.980726152;-0.053071845;-0.495583443;0;45
1343;-1.105671741;-0.829858116;-0.495583443;0;45
1344;0.555184825;-0.121029098;-0.495583443;0;45
1345;-1.314298278;-0.209658043;-0.495583443;0;45
1346;-1.131144972;0.039589562;-0.495583443;0;45
1347;2.927921682;1.480990197;-0.495583443;0;45
1348;1.15065117;0.566660058;-0.495583443;0;45
1349;3.705398983;1.789580359;-0.495583443;0;45
1350;1.448103496;1.114047851;-0.495583443;0;45
1351;2.497452411;1.794074529;0.355550297;1;46
1352;-0.088303036;-1.3645489;0.355550297;1;46
1353;3.500410377;-0.707439985;0.355550297;1;46
1354;-0.383704881;-0.556284346;0.355550297;1;46
1355;1.043830456;-0.310081094;0.355550297;1;46
1356;3.517969976;-0.376179336;0.355550297;1;46
1357;2.62769726;0.458526008;0.355550297;1;46
1358;-1.051654211;-1.261149149;0.355550297;1;46
1359;1.469168474;-0.527465163;0.355550297;1;46
1360;2.335089889;-0.556814222;0.355550297;1;46
1361;3.261881666;-0.374438726;0.355550297;1;46
1362;0.566798168;-0.604399981;0.355550297;1;46
1363;5.787170557;1.203127071;0.355550297;1;46
1364;3.107764338;0.768873233;0.355550297;1;46
1365;3.272572522;0.238351023;0.355550297;1;46
1366;0.21776527;-1.415028141;0.355550297;1;46
1367;6.831473088;2.933774387;0.355550297;1;46
1368;4.893796275;0.935025757;0.355550297;1;46
1369;2.92176766;1.233884522;0.355550297;1;46
1370;-0.395815837;-1.891384722;0.355550297;1;46
1371;1.222072982;-0.222651293;0.355550297;1;46
1372;5.0058909;0.768127528;0.355550297;1;46
1373;3.38606024;0.387953658;0.355550297;1;46
1374;3.21597797;0.609133032;0.355550297;1;46
1375;4.137036797;0.590518608;0.355550297;1;46
1376;1.275709397;-0.435140753;0.355550297;1;46
1377;1.782973015;-0.250769898;0.355550297;1;46
1378;2.544089981;-0.926269384;0.355550297;1;46
1379;1.573065815;1.087435803;0.355550297;1;46
1380;1.191493;-1.943959216;0.355550297;1;46
1381;-1.229059859;-0.280620438;-1.134608044;1;47
1382;0.639085673;0.812077557;-1.134608044;1;47
1383;1.074909835;-0.207703687;-1.134608044;1;47
1384;2.092835233;1.45075732;-1.134608044;1;47
1385;2.421300693;0.841493178;-1.134608044;1;47
1386;-1.306268899;-0.865737822;-1.134608044;1;47
1387;0.350281222;-0.059877807;-1.134608044;1;47
1388;0.71635693;0.011531153;-1.134608044;1;47
1389;1.487175902;0.269111451;-1.134608044;1;47
1390;-0.624225721;-0.528160506;-1.134608044;1;47
1391;3.0151985;-0.617073841;-1.134608044;1;47
1392;-0.615079027;-0.262372515;-1.134608044;1;47
1393;0.646717211;0.912347171;-1.134608044;1;47
1394;1.860441414;1.123610587;-1.134608044;1;47
1395;-1.09573662;-0.603519714;-1.134608044;1;47
1396;0.298426915;0.055323394;-1.134608044;1;47
1397;0.247958392;-1.000658433;-1.134608044;1;47
1398;0.826217094;-0.758178829;-1.134608044;1;47
1399;0.933262774;-0.611435815;-1.134608044;1;47
1400;-1.429036847;-1.316722263;-1.134608044;1;47
1401;-0.669961045;-2.007415017;-1.134608044;1;47
1402;1.439345287;0.768002128;-1.134608044;1;47
1403;0.226446393;0.405761314;-1.134608044;1;47
1404;-1.606467607;-0.831715879;-1.134608044;1;47
1405;2.304149969;0.958075773;-1.134608044;1;47
1406;1.038291817;1.810719251;-1.134608044;1;47
1407;1.31000595;-2.550014485;-1.134608044;1;47
1408;1.008015587;1.150255081;-1.134608044;1;47
1409;3.23835223;1.227893654;-1.134608044;1;47
1410;2.518327241;0.152103163;-1.134608044;1;47
1411;2.420868771;-0.523083809;0.878203627;0;48
1412;1.93605263;-1.101593364;0.878203627;0;48
1413;2.270460613;-0.879730281;0.878203627;0;48
1414;2.168844785;-0.636700258;0.878203627;0;48
1415;-0.126118383;-2.105931431;0.878203627;0;48
1416;1.789714104;-0.64625836;0.878203627;0;48
1417;3.328411466;0.986793426;0.878203627;0;48
1418;0.462608991;-0.754900146;0.878203627;0;48
1419;3.842369742;1.565204863;0.878203627;0;48
1420;0.522327349;-0.050049261;0.878203627;0;48
1421;1.546031249;0.111028706;0.878203627;0;48
1422;1.13627415;0.475471046;0.878203627;0;48
1423;0.099369885;-0.939003905;0.878203627;0;48
1424;0.426839603;-0.77404562;0.878203627;0;48
1425;3.650699808;-0.423558467;0.878203627;0;48
1426;2.496411144;1.772879494;0.878203627;0;48
1427;2.071354582;0.426550658;0.878203627;0;48
1428;1.39398901;-0.094470173;0.878203627;0;48
1429;0.790343639;-1.116595434;0.878203627;0;48
1430;0.082398772;-0.087435147;0.878203627;0;48
1431;1.709324607;0.39252609;0.878203627;0;48
1432;0.378238495;-0.360622169;0.878203627;0;48
1433;2.085276274;-0.887984362;0.878203627;0;48
1434;1.098574014;-0.946416554;0.878203627;0;48
1435;2.830779962;-0.219911556;0.878203627;0;48
1436;2.908599767;0.342220117;0.878203627;0;48
1437;4.363602001;0.969924129;0.878203627;0;48
1438;-0.09330022;-1.33545314;0.878203627;0;48
1439;-0.086301561;-0.800879475;0.878203627;0;48
1440;-0.595757513;-2.046796344;0.878203627;0;48
1441;2.279064305;0.110056218;0.972916753;0;49
1442;1.691969323;0.716100374;0.972916753;0;49
1443;2.744503753;0.254120602;0.972916753;0;49
1444;2.529921961;1.228762188;0.972916753;0;49
1445;2.931638785;0.583404006;0.972916753;0;49
1446;0.970190296;-0.587124774;0.972916753;0;49
1447;4.57925071;1.446665358;0.972916753;0;49
1448;1.56026882;0.443394035;0.972916753;0;49
1449;2.412109743;0.577946886;0.972916753;0;49
1450;0.433619879;-0.921834964;0.972916753;0;49
1451;1.98825922;-0.249326705;0.972916753;0;49
1452;1.563448494;-1.221898646;0.972916753;0;49
1453;2.473786005;-0.072539646;0.972916753;0;49
1454;2.726061803;1.364901245;0.972916753;0;49
1455;2.44296777;-0.45753102;0.972916753;0;49
1456;2.497749141;0.065200219;0.972916753;0;49
1457;2.83460651;0.783980336;0.972916753;0;49
1458;-0.408803997;-1.587708073;0.972916753;0;49
1459;1.359200137;-1.369364313;0.972916753;0;49
1460;-0.444650459;-0.927519803;0.972916753;0;49
1461;0.321656368;0.30084156;0.972916753;0;49
1462;1.600986949;0.080468946;0.972916753;0;49
1463;1.851037449;1.246746831;0.972916753;0;49
1464;1.034278539;-1.2344491;0.972916753;0;49
1465;3.157330985;-0.439069294;0.972916753;0;49
1466;-0.658367055;-2.101593953;0.972916753;0;49
1467;3.334484664;1.618756171;0.972916753;0;49
1468;3.808200744;1.084328491;0.972916753;0;49
1469;-0.303781071;-0.640800907;0.972916753;0;49
1470;0.188442489;-0.252819826;0.972916753;0;49
1471;6.187755443;-0.134829273;2.121117105;1;50
1472;5.283443575;1.795355992;2.121117105;1;50
1473;3.891625547;0.038396717;2.121117105;1;50
1474;6.101748414;0.412998289;2.121117105;1;50
1475;5.748177788;0.699572123;2.121117105;1;50
1476;2.589019352;0.689790945;2.121117105;1;50
1477;3.852525555;-1.671059465;2.121117105;1;50
1478;4.295097694;0.740048308;2.121117105;1;50
1479;2.251378524;-0.924124899;2.121117105;1;50
1480;2.079679623;-0.031688573;2.121117105;1;50
1481;-0.170384415;-1.927792982;2.121117105;1;50
1482;4.440259248;0.21430303;2.121117105;1;50
1483;4.12996686;-1.005038866;2.121117105;1;50
1484;-0.113260496;-2.178953492;2.121117105;1;50
1485;0.557765722;-1.672549131;2.121117105;1;50
1486;3.730853126;-1.420722136;2.121117105;1;50
1487;5.064648147;0.550531639;2.121117105;1;50
1488;5.010669414;0.310433177;2.121117105;1;50
1489;3.77270361;0.685073913;2.121117105;1;50
1490;3.030597343;-0.531910491;2.121117105;1;50
1491;2.636810922;0.18178546;2.121117105;1;50
1492;5.125886344;0.411596178;2.121117105;1;50
1493;3.498728371;-0.085059049;2.121117105;1;50
1494;2.000119271;-1.106706204;2.121117105;1;50
1495;6.080803413;1.129133596;2.121117105;1;50
1496;5.123852308;1.668015624;2.121117105;1;50
1497;7.10639297;2.019102926;2.121117105;1;50
1498;4.601049071;0.892548036;2.121117105;1;50
1499;4.137094072;-0.187204683;2.121117105;1;50
1500;4.329926048;-0.127697416;2.121117105;1;50
1501;1.826847984;-0.30533014;0.414523534;0;51
1502;0.75299598;-0.262866838;0.414523534;0;51
1503;2.391060855;-0.051468644;0.414523534;0;51
1504;-0.024610611;-1.97266336;0.414523534;0;51
1505;3.409130219;0.01122825;0.414523534;0;51
1506;0.449131335;0.235344857;0.414523534;0;51
1507;0.04967959;-0.950369854;0.414523534;0;51
1508;0.10851205;-1.757147975;0.414523534;0;51
1509;0.792112323;-0.359960651;0.414523534;0;51
1510;-0.686639303;-3.121589558;0.414523534;0;51
1511;2.653038166;1.672547112;0.414523534;0;51
1512;1.769132412;0.690549816;0.414523534;0;51
1513;0.219760833;-0.97667032;0.414523534;0;51
1514;1.314950904;0.015134176;0.414523534;0;51
1515;1.339443317;-0.165454175;0.414523534;0;51
1516;-1.535961699;-1.660213369;0.414523534;0;51
1517;0.090786722;-0.87843438;0.414523534;0;51
1518;3.439935491;0.965815839;0.414523534;0;51
1519;1.860466107;-1.155821307;0.414523534;0;51
1520;0.953832786;-0.751395712;0.414523534;0;51
1521;-0.870401086;-0.745084356;0.414523534;0;51
1522;4.073097952;1.227052485;0.414523534;0;51
1523;2.371254572;-0.190857994;0.414523534;0;51
1524;1.931902273;0.554310746;0.414523534;0;51
1525;2.576645409;0.771433127;0.414523534;0;51
1526;2.146544163;-0.3800668;0.414523534;0;51
1527;1.138325344;-1.128551388;0.414523534;0;51
1528;2.733954873;0.170101777;0.414523534;0;51
1529;-0.31742942;-0.358542332;0.414523534;0;51
1530;1.522677762;1.442938491;0.414523534;0;51
1531;-0.319413195;-0.519946863;-0.474718474;0;52
1532;-0.707648803;-0.310642094;-0.474718474;0;52
1533;2.136758694;0.682737465;-0.474718474;0;52
1534;0.566789416;-0.66357842;-0.474718474;0;52
1535;0.448310055;-0.017950549;-0.474718474;0;52
1536;0.281096674;0.496591017;-0.474718474;0;52
1537;-1.550724172;-0.404274701;-0.474718474;0;52
1538;-1.2989085;-1.21164881;-0.474718474;0;52
1539;-0.644843292;0.312743717;-0.474718474;0;52
1540;-0.466711522;-0.279861864;-0.474718474;0;52
1541;-1.771711054;-2.019855135;-0.474718474;0;52
1542;0.78763246;0.269578863;-0.474718474;0;52
1543;1.163073113;0.131799251;-0.474718474;0;52
1544;0.078143008;-1.67877127;-0.474718474;0;52
1545;0.276087336;-0.525879503;-0.474718474;0;52
1546;-1.749544268;-0.175124623;-0.474718474;0;52
1547;-0.835124668;-0.556630763;-0.474718474;0;52
1548;1.881212642;0.551848409;-0.474718474;0;52
1549;-1.228444855;-1.576051513;-0.474718474;0;52
1550;-0.923168016;-0.954292772;-0.474718474;0;52
1551;1.055539644;-0.449863425;-0.474718474;0;52
1552;1.868619786;1.443906395;-0.474718474;0;52
1553;1.340875924;-0.155254089;-0.474718474;0;52
1554;-0.806804261;-1.021718908;-0.474718474;0;52
1555;2.718747583;1.538469747;-0.474718474;0;52
1556;-0.082807604;-0.231175974;-0.474718474;0;52
1557;1.587716919;0.551923862;-0.474718474;0;52
1558;2.083303971;1.121794037;-0.474718474;0;52
1559;0.821189103;0.409545392;-0.474718474;0;52
1560;3.164951909;1.300261526;-0.474718474;0;52
1561;1.248850592;-0.790921272;0.065993494;1;53
1562;4.112410381;1.598619454;0.065993494;1;53
1563;1.413163499;-1.822900274;0.065993494;1;53
1564;1.605059521;-0.975363114;0.065993494;1;53
1565;1.154075835;-0.586460659;0.065993494;1;53
1566;0.541427455;0.233109552;0.065993494;1;53
1567;2.938179716;-0.473448625;0.065993494;1;53
1568;0.139984426;0.583110981;0.065993494;1;53
1569;3.199799064;0.420029447;0.065993494;1;53
1570;1.277820133;0.678860909;0.065993494;1;53
1571;3.46700226;1.482461025;0.065993494;1;53
1572;0.540566239;-1.425284038;0.065993494;1;53
1573;0.906508712;0.969974981;0.065993494;1;53
1574;1.019146068;-0.265465768;0.065993494;1;53
1575;-0.27066671;-0.803105551;0.065993494;1;53
1576;-0.998699314;-1.777034102;0.065993494;1;53
1577;0.969771661;-0.849036892;0.065993494;1;53
1578;1.197170403;-0.299478219;0.065993494;1;53
1579;1.009027803;-1.940244479;0.065993494;1;53
1580;0.484130005;-0.360032788;0.065993494;1;53
1581;1.632144854;0.510106187;0.065993494;1;53
1582;0.813162492;-1.297970419;0.065993494;1;53
1583;-0.167423607;-0.004847402;0.065993494;1;53
1584;0.518489386;-1.344852235;0.065993494;1;53
1585;1.717759574;-0.051684185;0.065993494;1;53
1586;1.815522255;0.894849793;0.065993494;1;53
1587;-0.774621472;-2.179882273;0.065993494;1;53
1588;2.402732993;2.306416432;0.065993494;1;53
1589;-0.039647968;-1.167750356;0.065993494;1;53
1590;2.532913764;0.940429719;0.065993494;1;53
1591;3.013363836;2.079101596;-0.502477782;1;54
1592;-0.32950076;-0.943824023;-0.502477782;1;54
1593;-1.756880604;-0.675454145;-0.502477782;1;54
1594;2.678643512;1.021650328;-0.502477782;1;54
1595;-0.794067338;-0.817503431;-0.502477782;1;54
1596;0.243191708;-0.957120734;-0.502477782;1;54
1597;3.134514653;1.58111928;-0.502477782;1;54
1598;3.746946664;1.766442801;-0.502477782;1;54
1599;1.135893347;-0.227035159;-0.502477782;1;54
1600;3.097903472;2.281110195;-0.502477782;1;54
1601;2.21046424;1.903747217;-0.502477782;1;54
1602;2.676142352;-0.068621537;-0.502477782;1;54
1603;0.755474343;-0.813859139;-0.502477782;1;54
1604;-0.55493997;-0.673255314;-0.502477782;1;54
1605;0.654890991;1.402030463;-0.502477782;1;54
1606;2.592088359;0.540016608;-0.502477782;1;54
1607;2.483622143;0.642274169;-0.502477782;1;54
1608;2.783063777;-0.012719765;-0.502477782;1;54
1609;2.990019854;0.182879553;-0.502477782;1;54
1610;3.718245725;-0.48851458;-0.502477782;1;54
1611;1.088327017;1.135236736;-0.502477782;1;54
1612;-0.293492448;-0.326051022;-0.502477782;1;54
1613;1.688809273;1.991862534;-0.502477782;1;54
1614;1.37542264;0.586772894;-0.502477782;1;54
1615;3.407407023;0.988333224;-0.502477782;1;54
1616;3.46488209;1.475623935;-0.502477782;1;54
1617;2.618649967;-0.04695338;-0.502477782;1;54
1618;-1.906715746;-1.767531099;-0.502477782;1;54
1619;0.873992708;-0.609633972;-0.502477782;1;54
1620;2.67026918;0.593256912;-0.502477782;1;54
1621;1.532388754;1.20338722;-0.825998587;0;55
1622;1.59734799;0.208256827;-0.825998587;0;55
1623;0.175354927;0.839139359;-0.825998587;0;55
1624;1.73863769;0.943041434;-0.825998587;0;55
1625;1.357619432;1.028093119;-0.825998587;0;55
1626;1.330548048;0.747563844;-0.825998587;0;55
1627;-1.594980142;-0.191427065;-0.825998587;0;55
1628;2.035527672;1.024690165;-0.825998587;0;55
1629;0.393293998;-0.504221975;-0.825998587;0;55
1630;0.654029012;0.348548859;-0.825998587;0;55
1631;-0.682627645;-0.509373875;-0.825998587;0;55
1632;2.228647533;0.477824457;-0.825998587;0;55
1633;0.478150411;0.500985396;-0.825998587;0;55
1634;0.479344178;-0.105580517;-0.825998587;0;55
